label,score,col,row,width,height,lon,lat,diameter
crater,0.97,11257,6794,4,4,32.4068565369,-85.3725128174,2
crater,0.99,11218,6802,4,4,32.3909568787,-85.372795105,2
crater,0.97,11189,6810,4,4,32.3791465759,-85.3730697632,2
crater,1,11258,6811,4,4,32.4073600769,-85.3730773926,2
crater,0.99,11301,6813,4,4,32.4249458313,-85.3731231689,2
crater,0.99,11290,6813,4,4,32.4204521179,-85.3731231689,2
crater,0.99,11396,6815,4,4,32.4637947083,-85.3731384277,2
crater,0.99,11275,6821,4,4,32.4143638611,-85.3733978271,2
crater,1,11295,6825,4,4,32.4225616455,-85.3735198975,2
crater,0.99,11422,6833,4,4,32.4745292664,-85.3737258911,2
crater,0.96,11441,6834,4,4,32.4823036194,-85.3737487793,2
crater,0.97,11387,6845,4,4,32.4602928162,-85.3741378784,2
crater,0.98,11258,6848,4,4,32.4075660706,-85.3742980957,2
crater,0.98,11399,6857,4,4,32.4652709961,-85.3745269775,2
crater,0.97,11170,6858,4,4,32.371635437,-85.3746643066,2
crater,0.99,11369,6862,4,4,32.4530334473,-85.3747024536,2
crater,0.96,11312,6867,4,4,32.4297561646,-85.3748931885,2
crater,0.99,11244,6881,4,4,32.4020233154,-85.3753890991,2
crater,0.97,11325,6885,4,4,32.4351730347,-85.3754806519,2
crater,1,11316,6886,4,4,32.4314994812,-85.3755187988,2
crater,1,11146,6892,4,4,32.3620033264,-85.375793457,2
crater,0.96,11222,6892,4,4,32.3930892944,-85.3757629395,2
crater,1,11429,6894,4,4,32.4777641296,-85.3757324219,2
crater,0.98,11154,6898,4,4,32.3653068542,-85.3759918213,2
crater,0.97,11294,6901,4,4,32.4225883484,-85.3760223389,2
crater,0.96,11349,6902,4,4,32.4450912476,-85.3760299683,2
crater,0.99,11377,6904,4,4,32.4565544128,-85.376083374,2
crater,0.99,11333,6908,4,4,32.4385795593,-85.3762359619,2
crater,0.99,11347,6910,4,4,32.4443206787,-85.3762969971,2
crater,0.98,11271,6921,4,4,32.4132919312,-85.3766937256,2
crater,0.97,11343,6926,4,4,32.4427757263,-85.3768234253,2
crater,0.95,11402,6936,4,4,32.4669723511,-85.3771286011,2
crater,0.99,11124,6939,4,4,32.3532485962,-85.3773498535,2
crater,0.97,11430,6945,4,4,32.4784851074,-85.3774108887,2
crater,0.98,11118,6950,4,4,32.3508491516,-85.3777160645,2
crater,0.96,11414,6958,4,4,32.4720153809,-85.3778457642,2
crater,0.97,11220,6959,4,4,32.3926353455,-85.3779678345,2
crater,0.95,11130,6963,4,4,32.3558273315,-85.3781433105,2
crater,0.98,11357,6963,4,4,32.4487228394,-85.3780441284,2
crater,0.95,11345,6970,4,4,32.4438514709,-85.3782806396,2
crater,0.98,11387,6972,4,4,32.4610519409,-85.378326416,2
crater,0.99,11306,6973,4,4,32.4279098511,-85.3783950806,2
crater,0.98,11246,6981,4,4,32.4034004211,-85.3786849976,2
crater,0.97,11374,6989,4,4,32.4558334351,-85.3788909912,2
crater,0.96,11198,7006,4,4,32.3838882446,-85.3795318604,2
crater,0.97,11166,7007,4,4,32.3707962036,-85.3795776367,2
crater,0.96,11333,7017,4,4,32.4392127991,-85.3798294067,2
crater,0.95,11309,7018,4,4,32.4293937683,-85.3798751831,2
crater,1,11138,7022,4,4,32.359413147,-85.3800811768,2
crater,0.95,11077,7026,4,4,32.3344573975,-85.380241394,2
crater,0.99,11352,7025,4,4,32.4470405579,-85.3800888062,2
crater,0.97,11405,7036,4,4,32.4688034058,-85.3804244995,2
crater,0.97,11319,7040,4,4,32.4336166382,-85.3805999756,2
crater,0.97,11460,6625,4,4,32.48878479,-85.3668441772,2
crater,0.99,11308,6601,4,4,32.4265975952,-85.3661270142,2
crater,0.99,11387,6616,4,4,32.4589309692,-85.3665847778,2
crater,0.98,11403,6619,4,4,32.4654769897,-85.3666763306,2
crater,0.99,11410,6622,4,4,32.4683532715,-85.3667678833,2
crater,1,11278,6643,4,4,32.4145889282,-85.3675231934,2
crater,1,11404,6645,4,4,32.4660415649,-85.3675308228,2
crater,1,10808,7202,4,4,32.2250823975,-85.3861465454,2
crater,0.99,10702,7205,4,4,32.1816368103,-85.3862838745,2
crater,0.99,10799,7212,4,4,32.2214355469,-85.3864822388,2
crater,1,10898,7212,4,4,32.2620201111,-85.3864440918,2
crater,1,10877,7214,4,4,32.2534217834,-85.3865203857,2
crater,0.99,10946,7214,4,4,32.2817077637,-85.3864898682,2
crater,0.98,10790,7215,4,4,32.2177581787,-85.3865814209,2
crater,0.99,10705,7218,4,4,32.1829185486,-85.3867111206,2
crater,0.98,10771,7221,4,4,32.2099914551,-85.3867874146,2
crater,0.96,10846,7228,4,4,32.2407722473,-85.3869934082,2
crater,0.99,10949,7238,4,4,32.2830505371,-85.3872833252,2
crater,0.99,10846,7240,4,4,32.2408256531,-85.3873901367,2
crater,0.98,10773,7244,4,4,32.2109069824,-85.3875427246,2
crater,0.99,10762,7246,4,4,32.2064056396,-85.3876113892,2
crater,0.99,10909,7247,4,4,32.2666931152,-85.3875961304,2
crater,0.99,10745,7264,4,4,32.199508667,-85.3882141113,2
crater,0.99,10730,7273,4,4,32.1933937073,-85.3885116577,2
crater,0.98,10829,7284,4,4,32.234046936,-85.3888473511,2
crater,0.96,10713,7303,4,4,32.186542511,-85.3895111084,2
crater,0.96,10766,7304,4,4,32.2082901001,-85.3895263672,2
crater,1,10905,7304,4,4,32.2653121948,-85.3894729614,2
crater,1,10872,7307,4,4,32.251789093,-85.3895874023,2
crater,0.97,10866,7311,4,4,32.2493438721,-85.3897171021,2
crater,0.97,10774,7313,4,4,32.2116088867,-85.3898162842,2
crater,0.99,10805,7313,4,4,32.2243270874,-85.3898086548,2
crater,0.96,10930,7315,4,4,32.2756195068,-85.389831543,2
crater,0.96,10713,7340,4,4,32.1866912842,-85.3907318115,2
crater,0.96,10767,7340,4,4,32.2088508606,-85.3907089233,2
crater,0.97,10763,7349,4,4,32.207244873,-85.3910064697,2
crater,1,10743,7362,4,4,32.199092865,-85.3914413452,2
crater,0.99,10737,7369,4,4,32.1966590881,-85.3916778564,2
crater,0.99,10828,7376,4,4,32.2340393066,-85.3918762207,2
crater,0.98,10809,7384,4,4,32.2262763977,-85.3921508789,2
crater,0.99,10762,7390,4,4,32.2070083618,-85.392364502,2
crater,0.99,10803,7391,4,4,32.2238426208,-85.3923797607,2
crater,0.99,10717,7408,4,4,32.1886062622,-85.3929672241,2
crater,0.97,10619,7200,4,4,32.1475906372,-85.386138916,2
crater,0.99,10288,7202,4,4,32.0119018555,-85.3862915039,2
crater,1,10298,7202,4,4,32.016002655,-85.3862915039,2
crater,0.96,10260,7203,4,4,32.0004234314,-85.3863372803,2
crater,1,10304,7203,4,4,32.0184631348,-85.3863220215,2
crater,0.97,10224,7209,4,4,31.9856815338,-85.3865432739,2
crater,0.99,10346,7209,4,4,32.0357017517,-85.3865127563,2
crater,0.99,10372,7210,4,4,32.0463638306,-85.3865356445,2
crater,0.97,10347,7215,4,4,32.0361289978,-85.3867111206,2
crater,0.97,10538,7218,4,4,32.1144485474,-85.386756897,2
crater,0.99,10148,7222,4,4,31.9545516968,-85.3869857788,2
crater,0.99,10327,7222,4,4,32.0279464722,-85.3869476318,2
crater,0.98,10488,7224,4,4,32.0939674377,-85.38697052,2
crater,0.99,10573,7229,4,4,32.1288375854,-85.3871154785,2
crater,0.98,10602,7229,4,4,32.1407318115,-85.3871002197,2
crater,0.97,10202,7230,4,4,31.9767150879,-85.3872375488,2
crater,0.98,10493,7229,4,4,32.0960350037,-85.3871383667,2
crater,0.99,10100,7235,4,4,31.9348983765,-85.3874206543,2
crater,0.99,10185,7235,4,4,31.9697551727,-85.3874053955,2
crater,0.99,10380,7235,4,4,32.0497207642,-85.3873596191,2
crater,1,10316,7237,4,4,32.0234794617,-85.3874435425,2
crater,1,10555,7239,4,4,32.1214942932,-85.3874435425,2
crater,0.99,10347,7240,4,4,32.0362014771,-85.3875350952,2
crater,0.99,10593,7245,4,4,32.1371002197,-85.3876342773,2
crater,0.99,10283,7246,4,4,32.0099716187,-85.3877487183,2
crater,0.99,10106,7251,4,4,31.9373950958,-85.3879470825,2
crater,0.98,10654,7251,4,4,32.1621360779,-85.3878097534,2
crater,0.98,10545,7253,4,4,32.1174430847,-85.3879089355,2
crater,0.98,10228,7260,4,4,31.9874534607,-85.3882217407,2
crater,0.97,10278,7267,4,4,32.0079803467,-85.3884429932,2
crater,1,10623,7267,4,4,32.1494827271,-85.3883514404,2
crater,0.99,10200,7267,4,4,31.9759883881,-85.388458252,2
crater,1,10496,7269,4,4,32.0974006653,-85.3884506226,2
crater,0.99,10117,7270,4,4,31.9419498444,-85.3885726929,2
crater,0.98,10170,7273,4,4,31.9636974335,-85.3886642456,2
crater,0.97,10525,7273,4,4,32.1093101501,-85.3885803223,2
crater,0.99,10353,7279,4,4,32.0387763977,-85.3888168335,2
crater,0.99,10246,7281,4,4,31.9948921204,-85.3889083862,2
crater,1,10264,7281,4,4,32.0022773743,-85.3889083862,2
crater,0.97,10157,7286,4,4,31.9583969116,-85.3890914917,2
crater,0.99,10420,7287,4,4,32.0662879944,-85.3890686035,2
crater,0.95,10464,7290,4,4,32.0843467712,-85.3891525269,2
crater,0.99,10263,7291,4,4,32.0018920898,-85.3892364502,2
crater,1,10220,7301,4,4,31.9842796326,-85.3895721436,2
crater,1,10693,7302,4,4,32.1783332825,-85.3894805908,2
crater,0.99,10240,7303,4,4,31.9924888611,-85.3896331787,2
crater,0.99,10270,7303,4,4,32.0047988892,-85.3896331787,2
crater,1,10282,7307,4,4,32.0097312927,-85.3897628784,2
crater,0.96,10426,7306,4,4,32.0688095093,-85.3896942139,2
crater,0.99,10600,7306,4,4,32.1401939392,-85.3896408081,2
crater,1,10116,7309,4,4,31.9416294098,-85.3898620605,2
crater,0.99,10417,7311,4,4,32.0651321411,-85.3898620605,2
crater,0.98,10549,7319,4,4,32.1193161011,-85.390083313,2
crater,1,10156,7322,4,4,31.9580726624,-85.3902816772,2
crater,0.99,10552,7327,4,4,32.1205787659,-85.3903503418,2
crater,0.98,10364,7328,4,4,32.0434379578,-85.3904342651,2
crater,0.99,10662,7332,4,4,32.1657333374,-85.3904800415,2
crater,1,10484,7337,4,4,32.0927085876,-85.3907012939,2
crater,0.99,10399,7339,4,4,32.0578346252,-85.3907852173,2
crater,1,10273,7341,4,4,32.0061340332,-85.3908843994,2
crater,0.96,10430,7342,4,4,32.07056427,-85.39087677,2
crater,0.97,10180,7344,4,4,31.9679737091,-85.3909988403,2
crater,0.97,10665,7343,4,4,32.1670074463,-85.3908462524,2
crater,0.98,10498,7347,4,4,32.098487854,-85.3910217285,2
crater,1,10476,7353,4,4,32.0894775391,-85.3912277222,2
crater,0.98,10361,7354,4,4,32.0422859192,-85.3912887573,2
crater,0.98,10393,7354,4,4,32.0554199219,-85.3912811279,2
crater,0.99,10268,7355,4,4,32.004119873,-85.3913421631,2
crater,0.97,10514,7360,4,4,32.1050987244,-85.3914489746,2
crater,0.99,10184,7360,4,4,31.9696559906,-85.3915252686,2
crater,0.98,10653,7361,4,4,32.1621513367,-85.3914413452,2
crater,0.99,10199,7363,4,4,31.9758205414,-85.3916244507,2
crater,0.97,10164,7365,4,4,31.9614582062,-85.3916931152,2
crater,1,10507,7366,4,4,32.1022453308,-85.3916473389,2
crater,0.99,10397,7366,4,4,32.0570983887,-85.3916778564,2
crater,0.99,10367,7368,4,4,32.0447883606,-85.3917541504,2
crater,0.96,10209,7374,4,4,31.9799518585,-85.3919830322,2
crater,0.97,10109,7379,4,4,31.9389152527,-85.3921661377,2
crater,0.98,10262,7380,4,4,32.0017242432,-85.3921737671,2
crater,0.96,10263,7391,4,4,32.0021629333,-85.3925323486,2
crater,0.99,10190,7405,4,4,31.9722309113,-85.3930130005,2
crater,0.96,10248,7406,4,4,31.9960460663,-85.3930282593,2
crater,1,10129,7415,4,4,31.9472084045,-85.3933486938,2
crater,0.99,10131,7426,4,4,31.9480552673,-85.3937149048,2
crater,0.99,10122,7445,4,4,31.9444046021,-85.3943405151,2
crater,1,10182,7451,4,4,31.9690608978,-85.39453125,2
crater,1,10113,7452,4,4,31.9407234192,-85.3945770264,2
crater,0.96,10374,7458,4,4,32.0479354858,-85.3947143555,2
crater,0.99,10207,7462,4,4,31.9793567657,-85.3948898315,2
crater,1,10261,7464,4,4,32.0015411377,-85.3949432373,2
crater,0.98,10324,7481,4,4,32.0274658203,-85.3954849243,2
crater,0.95,10101,7515,4,4,31.9359359741,-85.3966522217,2
crater,1,10091,7207,4,4,31.9311466217,-85.3864974976,2
crater,0.99,10094,7215,4,4,31.9323940277,-85.3867645264,2
crater,1,10084,7301,4,4,31.9284820557,-85.3896026611,2
crater,0.96,10084,7332,4,4,31.9285507202,-85.390625,2
crater,0.98,10065,7370,4,4,31.920835495,-85.3918762207,2
crater,0.99,10092,7372,4,4,31.9319210052,-85.3919372559,2
crater,0.98,10062,7381,4,4,31.919626236,-85.3922424316,2
crater,0.98,10082,7440,4,4,31.9279651642,-85.3941879272,2
crater,0.99,10076,7485,4,4,31.9256000519,-85.3956680298,2
crater,0.99,10035,7498,4,4,31.908782959,-85.3961029053,2
crater,0.98,10051,7538,4,4,31.9154396057,-85.3974227905,2
crater,0.99,10782,6800,4,4,32.212726593,-85.3729019165,2
crater,0.99,10827,6801,4,4,32.2311286926,-85.3729171753,2
crater,1,10823,6806,4,4,32.2295150757,-85.373085022,2
crater,0.99,10880,6806,4,4,32.2528152466,-85.3730621338,2
crater,1,10870,6808,4,4,32.2487335205,-85.3731307983,2
crater,0.99,11146,6808,4,4,32.3615608215,-85.3730239868,2
crater,1,11084,6816,4,4,32.3362579346,-85.3733139038,2
crater,0.97,11146,6818,4,4,32.3616142273,-85.3733520508,2
crater,1,11141,6826,4,4,32.3596115112,-85.3736190796,2
crater,1,10791,6838,4,4,32.2165679932,-85.3741531372,2
crater,0.99,11087,6839,4,4,32.337600708,-85.3740692139,2
crater,1,10812,6843,4,4,32.2251739502,-85.3743057251,2
crater,0.99,11159,6854,4,4,32.3671188354,-85.3745346069,2
crater,1,10737,6858,4,4,32.194568634,-85.3748245239,2
crater,0.96,10883,6873,4,4,32.2543411255,-85.3752746582,2
crater,0.98,11107,6881,4,4,32.345993042,-85.3754501343,2
crater,0.96,11000,6887,4,4,32.3022613525,-85.3756866455,2
crater,1,10992,6890,4,4,32.2990036011,-85.375793457,2
crater,0.99,11056,6891,4,4,32.3251838684,-85.3758010864,2
crater,0.96,10700,6895,4,4,32.1795845032,-85.3760604858,2
crater,1,10727,6897,4,4,32.1906356812,-85.3761138916,2
crater,0.98,10963,6896,4,4,32.2871704102,-85.3759994507,2
crater,0.99,10964,6908,4,4,32.2876358032,-85.3763961792,2
crater,0.96,10719,6911,4,4,32.1874198914,-85.3765792847,2
crater,0.98,10821,6915,4,4,32.2291679382,-85.3766784668,2
crater,1,10948,6919,4,4,32.2811431885,-85.3767623901,2
crater,0.99,10751,6920,4,4,32.2005500793,-85.3768692017,2
crater,0.99,11022,6922,4,4,32.3114318848,-85.3768310547,2
crater,0.98,10756,6925,4,4,32.2026176453,-85.3770294189,2
crater,1,10722,6930,4,4,32.1887245178,-85.377204895,2
crater,0.98,10938,6939,4,4,32.2771453857,-85.3774261475,2
crater,0.97,10842,6970,4,4,32.2379989624,-85.3784866333,2
crater,0.98,10828,6971,4,4,32.2322731018,-85.3785247803,2
crater,0.97,10925,6972,4,4,32.2719764709,-85.3785171509,2
crater,0.99,10774,6986,4,4,32.2102355957,-85.3790359497,2
crater,0.98,10953,6993,4,4,32.2835350037,-85.3792037964,2
crater,0.99,11013,6998,4,4,32.3081207275,-85.3793411255,2
crater,1,10748,7002,4,4,32.1996612549,-85.3795700073,2
crater,0.99,10981,7021,4,4,32.2951316833,-85.3801116943,2
crater,0.96,10755,7024,4,4,32.2026176453,-85.3802947998,2
crater,0.97,11019,7025,4,4,32.3107070923,-85.3802337646,2
crater,0.97,10757,7028,4,4,32.203453064,-85.3804244995,2
crater,0.99,11000,7040,4,4,32.3030014038,-85.3807373047,2
crater,0.98,11088,7049,4,4,32.3390808105,-85.3809967041,2
crater,1,10986,7058,4,4,32.2973556519,-85.3813323975,2
crater,0.99,10750,7073,4,4,32.2007713318,-85.3819122314,2
crater,0.99,10991,7075,4,4,32.2994842529,-85.3818893433,2
crater,0.95,11023,7100,4,4,32.312713623,-85.3827056885,2
crater,0.99,10926,7108,4,4,32.2730178833,-85.3830032349,2
crater,0.97,10895,7111,4,4,32.2603302002,-85.3831176758,2
crater,0.99,10789,7114,4,4,32.2169189453,-85.3832550049,2
crater,0.98,10950,7119,4,4,32.2829017639,-85.3833618164,2
crater,0.97,11004,7121,4,4,32.3050346375,-85.3833999634,2
crater,0.97,10923,7129,4,4,32.2718849182,-85.3836975098,2
crater,0.99,10952,7129,4,4,32.2837677002,-85.3836898804,2
crater,0.97,10984,7138,4,4,32.2969207764,-85.383972168,2
crater,0.95,11006,7138,4,4,32.305934906,-85.3839645386,2
crater,0.97,10850,7157,4,4,32.242099762,-85.3846511841,2
crater,0.97,10918,7178,4,4,32.2700614929,-85.3853149414,2
crater,0.99,10951,7178,4,4,32.2835884094,-85.385307312,2
crater,0.96,10991,7181,4,4,32.2999992371,-85.385383606,2
crater,1,10370,6804,4,4,32.0443191528,-85.3731536865,2
crater,0.99,10484,6805,4,4,32.090927124,-85.3731536865,2
crater,0.98,10440,6807,4,4,32.0729446411,-85.3732299805,2
crater,0.97,10403,6809,4,4,32.0578269958,-85.3733062744,2
crater,0.99,10655,6810,4,4,32.1608505249,-85.3732681274,2
crater,0.99,10494,6822,4,4,32.0950737,-85.3737106323,2
crater,0.96,10640,6827,4,4,32.1547813416,-85.3738327026,2
crater,0.99,10324,6830,4,4,32.0255889893,-85.3740158081,2
crater,0.99,10653,6832,4,4,32.160118103,-85.3739929199,2
crater,1,10336,6841,4,4,32.0305290222,-85.374382019,2
crater,0.97,10535,6844,4,4,32.1119117737,-85.3744277954,2
crater,0.99,10320,6847,4,4,32.0240020752,-85.3745803833,2
crater,0.98,10650,6854,4,4,32.1589736938,-85.3747253418,2
crater,0.99,10560,6862,4,4,32.1222000122,-85.3750152588,2
crater,0.96,10630,6867,4,4,32.150844574,-85.3751602173,2
crater,1,10654,6867,4,4,32.16065979,-85.3751525879,2
crater,0.99,10476,6883,4,4,32.0879135132,-85.3757324219,2
crater,0.99,10205,6885,4,4,31.9770698547,-85.3758621216,2
crater,0.97,10343,6885,4,4,32.0335197449,-85.375831604,2
crater,1,10465,6899,4,4,32.0834693909,-85.3762588501,2
crater,1,10552,6903,4,4,32.1190719604,-85.3763656616,2
crater,0.98,10168,6905,4,4,31.9619827271,-85.3765258789,2
crater,0.98,10511,6907,4,4,32.1023139954,-85.3765106201,2
crater,1,10264,6937,4,4,32.0013427734,-85.3775634766,2
crater,0.98,10126,6945,4,4,31.9448928833,-85.3778533936,2
crater,1,10568,6948,4,4,32.1257781982,-85.3778457642,2
crater,0.99,10190,6961,4,4,31.9711227417,-85.3783721924,2
crater,0.97,10306,6968,4,4,32.0186195374,-85.378578186,2
crater,0.98,10269,6975,4,4,32.0034942627,-85.3788146973,2
crater,0.99,10206,6976,4,4,31.9777088165,-85.3788604736,2
crater,0.98,10319,6979,4,4,32.0239715576,-85.3789367676,2
crater,0.99,10264,6992,4,4,32.0014915466,-85.3793716431,2
crater,0.99,10453,6992,4,4,32.0788612366,-85.3793334961,2
crater,0.98,10316,7003,4,4,32.0228118896,-85.3797225952,2
crater,0.99,10190,7011,4,4,31.9712467194,-85.3800201416,2
crater,1,10176,7010,4,4,31.9655132294,-85.379989624,2
crater,0.99,10403,7014,4,4,32.0584640503,-85.380065918,2
crater,0.99,10517,7016,4,4,32.105140686,-85.3801040649,2
crater,0.98,10248,7021,4,4,31.9950199127,-85.3803329468,2
crater,0.99,10521,7021,4,4,32.1067962646,-85.3802642822,2
crater,1,10403,7034,4,4,32.0585250854,-85.3807296753,2
crater,1,10373,7042,4,4,32.0462646484,-85.3809967041,2
crater,0.96,10101,7043,4,4,31.9348812103,-85.3810882568,2
crater,1,10582,7042,4,4,32.1318473816,-85.3809432983,2
crater,0.99,10507,7057,4,4,32.1011886597,-85.3814620972,2
crater,0.99,10346,7060,4,4,32.0352592468,-85.3815994263,2
crater,0.97,10200,7063,4,4,31.9754734039,-85.381729126,2
crater,0.99,10275,7067,4,4,32.0062026978,-85.3818435669,2
crater,0.99,10694,7070,4,4,32.177822113,-85.3818283081,2
crater,0.99,10378,7072,4,4,32.0484046936,-85.3819885254,2
crater,1,10471,7074,4,4,32.0865020752,-85.3820266724,2
crater,0.97,10590,7076,4,4,32.1352500916,-85.3820648193,2
crater,0.98,10472,7082,4,4,32.0869369507,-85.3822937012,2
crater,1,10398,7086,4,4,32.0566368103,-85.3824462891,2
crater,1,10203,7088,4,4,31.976764679,-85.3825531006,2
crater,0.99,10278,7091,4,4,32.0074958801,-85.3826370239,2
crater,0.98,10658,7089,4,4,32.1631507874,-85.3824691772,2
crater,1,10387,7092,4,4,32.0521507263,-85.3826446533,2
crater,0.99,10608,7105,4,4,32.1427307129,-85.3830108643,2
crater,1,10522,7110,4,4,32.1075134277,-85.3832015991,2
crater,0.98,10337,7113,4,4,32.0317306519,-85.3833465576,2
crater,0.98,10216,7115,4,4,31.9821586609,-85.3834381104,2
crater,0.96,10412,7125,4,4,32.0624961853,-85.3837280273,2
crater,0.99,10410,7132,4,4,32.0616989136,-85.3839569092,2
crater,1,10172,7133,4,4,31.964176178,-85.3840408325,2
crater,0.99,10105,7141,4,4,31.9367389679,-85.3843231201,2
crater,1,10495,7149,4,4,32.0965843201,-85.3844985962,2
crater,1,10556,7149,4,4,32.1215820312,-85.384475708,2
crater,1,10588,7155,4,4,32.1347198486,-85.3846664429,2
crater,0.99,10357,7162,4,4,32.0400695801,-85.3849563599,2
crater,0.98,10410,7164,4,4,32.0617980957,-85.3850097656,2
crater,0.99,10262,7171,4,4,32.001159668,-85.3852767944,2
crater,0.99,10498,7171,4,4,32.0978889465,-85.3852233887,2
crater,1,10641,7172,4,4,32.1565055847,-85.3852157593,2
crater,0.98,10606,7180,4,4,32.1421890259,-85.3854827881,2
crater,0.98,10658,7184,4,4,32.1635169983,-85.3856048584,2
crater,0.99,10167,7189,4,4,31.9622631073,-85.3858947754,2
crater,0.99,10229,7189,4,4,31.9876785278,-85.3858795166,2
crater,0.99,10534,7189,4,4,32.1127090454,-85.3858032227,2
crater,0.99,10406,7194,4,4,32.0602531433,-85.3860015869,2
crater,0.96,10486,7194,4,4,32.0930480957,-85.3859786987,2
crater,0.99,10662,7195,4,4,32.1651992798,-85.3859634399,2
crater,0.99,10063,7076,4,4,31.9193897247,-85.3821868896,2
crater,0.99,10064,7102,4,4,31.9198532104,-85.3830413818,2
crater,0.99,10048,7131,4,4,31.9133586884,-85.3840026855,2
crater,1,10042,7142,4,4,31.9109230042,-85.3843612671,2
crater,0.97,10059,7146,4,4,31.9178981781,-85.3844909668,2
crater,0.95,10088,7148,4,4,31.9297866821,-85.384552002,2
crater,0.98,10071,7157,4,4,31.9228401184,-85.3848571777,2
crater,0.99,10039,7180,4,4,31.9097709656,-85.3856201172,2
crater,0.97,11242,6611,4,4,32.3997116089,-85.3664855957,2
crater,1,10868,6612,4,4,32.2470474243,-85.3666687012,2
crater,0.98,10947,6614,4,4,32.2793045044,-85.3667068481,2
crater,0.99,11263,6626,4,4,32.408367157,-85.366973877,2
crater,0.98,10803,6633,4,4,32.2206001282,-85.3673858643,2
crater,0.95,10948,6643,4,4,32.2798500061,-85.3676605225,2
crater,0.95,11263,6650,4,4,32.4085006714,-85.3677597046,2
crater,0.96,11252,6653,4,4,32.4040260315,-85.3678665161,2
crater,0.99,11041,6678,4,4,32.3179931641,-85.3687820435,2
crater,0.99,10955,6678,4,4,32.2828712463,-85.368812561,2
crater,0.98,10736,6680,4,4,32.1934356689,-85.3689575195,2
crater,1,11001,6684,4,4,32.3016891479,-85.3689956665,2
crater,0.99,10955,6689,4,4,32.2829246521,-85.369178772,2
crater,0.98,10892,6690,4,4,32.257194519,-85.3692321777,2
crater,1,11147,6702,4,4,32.3614120483,-85.3695297241,2
crater,0.99,10764,6703,4,4,32.2049674988,-85.3697052002,2
crater,1,11264,6712,4,4,32.4092559814,-85.3698043823,2
crater,1,11210,6717,4,4,32.3872261047,-85.3699951172,2
crater,1,11077,6718,4,4,32.332901001,-85.3700866699,2
crater,0.96,10953,6734,4,4,32.2823181152,-85.3706588745,2
crater,0.99,10735,6735,4,4,32.1932525635,-85.3707733154,2
crater,0.99,10718,6739,4,4,32.1863212585,-85.3709106445,2
crater,1,10862,6748,4,4,32.2451972961,-85.3711547852,2
crater,0.99,10801,6750,4,4,32.2202796936,-85.3712463379,2
crater,0.99,11092,6752,4,4,32.3391990662,-85.3712005615,2
crater,0.99,10987,6753,4,4,32.2962989807,-85.3712768555,2
crater,0.97,10759,6762,4,4,32.2031669617,-85.3716506958,2
crater,0.95,10837,6765,4,4,32.2350578308,-85.3717269897,2
crater,0.99,10703,6766,4,4,32.1802978516,-85.3718032837,2
crater,1,11096,6768,4,4,32.3409156799,-85.3717269897,2
crater,0.99,10905,6774,4,4,32.2628898621,-85.3720016479,2
crater,1,11078,6782,4,4,32.3336296082,-85.3721923828,2
crater,0.97,10931,6785,4,4,32.273563385,-85.3723526001,2
crater,0.99,10829,6790,4,4,32.2318954468,-85.3725509644,2
crater,0.99,11169,6795,4,4,32.370891571,-85.3725891113,2
crater,0.99,10100,6621,4,4,31.9335346222,-85.3671722412,2
crater,0.97,10661,6627,4,4,32.1626014709,-85.3672332764,2
crater,0.97,10570,6636,4,4,32.1254768372,-85.3675613403,2
crater,1,10310,6638,4,4,32.0193214417,-85.36769104,2
crater,0.98,10396,6639,4,4,32.0544395447,-85.3677062988,2
crater,0.96,10588,6639,4,4,32.1328392029,-85.3676528931,2
crater,1,10413,6697,4,4,32.0615615845,-85.3696136475,2
crater,0.99,10383,6699,4,4,32.0493164062,-85.369682312,2
crater,0.98,10651,6714,4,4,32.1588478088,-85.3701095581,2
crater,1,10548,6724,4,4,32.1168060303,-85.3704681396,2
crater,0.95,10599,6736,4,4,32.1376876831,-85.3708496094,2
crater,0.99,10644,6754,4,4,32.1561393738,-85.3714294434,2
crater,0.99,10596,6760,4,4,32.1365470886,-85.3716430664,2
crater,0.96,10304,6775,4,4,32.0172576904,-85.3722076416,2
crater,0.98,10591,6785,4,4,32.1345939636,-85.372467041,2
crater,0.98,10358,6794,4,4,32.0393829346,-85.3728256226,2
crater,0.96,10077,7209,4,4,31.9254112244,-85.3865661621,2
crater,0.99,10072,7226,4,4,31.9233970642,-85.3871307373,2
crater,0.96,10079,7235,4,4,31.9262866974,-85.3874282837,2
crater,1,10031,7275,4,4,31.9066848755,-85.3887557983,2
crater,0.95,10056,7324,4,4,31.9170436859,-85.3903656006,2
crater,0.97,10254,6820,4,4,31.9969406128,-85.3737030029,2
crater,0.95,10296,6833,4,4,32.0141487122,-85.3741226196,2
crater,0.99,10159,6836,4,4,31.9581356049,-85.3742523193,2
crater,0.99,10134,6839,4,4,31.9479198456,-85.3743591309,2
crater,0.97,10266,6855,4,4,32.0019416809,-85.3748550415,2
crater,0.98,10317,6859,4,4,32.022808075,-85.3749771118,2
crater,0.99,10250,6860,4,4,31.9954109192,-85.3750228882,2
crater,0.98,10203,6939,4,4,31.9763889313,-85.3776397705,2
crater,0.97,10197,6952,4,4,31.9739646912,-85.3780670166,2
crater,0.96,10184,6957,4,4,31.9686584473,-85.3782348633,2
crater,0.96,10212,7073,4,4,31.9804134369,-85.3820571899,2
crater,0.97,10201,7082,4,4,31.9759292603,-85.3823547363,2
